e_propulsion_system_design,e_propulsion_system_design2,e_fuel_type,vp_source_plant_region,region,vp_source_plant_country,period_year,sum_volume
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,DE,2025,279570
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,DE,2026,103574
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,DE,2027,32658
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,DE,2028,22284
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,DE,2029,12517
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,DE,2030,9266
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,ES,2018,1330429
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,ES,2019,1639282
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,ES,2020,1211946
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,ES,2021,1088421
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,ES,2022,1148003
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,ES,2023,1132780
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,ES,2024,919072
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,ES,2025,589237
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,ES,2026,223344
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,ES,2027,107720
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,ES,2028,36283
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,ES,2029,21357
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,ES,2030,3334
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FI,2018,72809
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FI,2019,52868
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FI,2020,18796
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FI,2021,15239
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FI,2022,21687
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FI,2023,7982
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FI,2024,2444
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FI,2025,2537
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FI,2026,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FI,2027,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FI,2028,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FI,2029,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FI,2030,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FR,2018,838003
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FR,2019,800430
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FR,2020,276389
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FR,2021,291133
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FR,2022,327188
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FR,2023,273363
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FR,2024,138904
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FR,2025,75320
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FR,2026,48741
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FR,2027,14998
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FR,2028,12551
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FR,2029,7303
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FR,2030,6663
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,GB,2018,762356
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,GB,2019,672089
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,GB,2020,472601
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,GB,2021,380734
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,GB,2022,246178
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,GB,2023,222211
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,GB,2024,147945
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,GB,2025,46121
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,GB,2026,27956
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,GB,2027,14404
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,GB,2028,10337
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,GB,2029,3731
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,GB,2030,664
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,IT,2018,199564
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,IT,2019,300201
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,IT,2020,178400
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,IT,2021,150926
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,IT,2022,121215
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,IT,2023,148749
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,IT,2024,137984
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,IT,2025,93842
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,IT,2026,55918
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,IT,2027,33143
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,IT,2028,24679
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,IT,2029,22947
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,IT,2030,6894
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,NL,2018,132164
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,NL,2019,120391
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,NL,2020,85313
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,NL,2021,75703
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,NL,2022,72353
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,NL,2023,76469
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,NL,2024,2745
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,NL,2025,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,NL,2026,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,NL,2027,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,NL,2028,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,NL,2029,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,NL,2030,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,PT,2018,148044
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,PT,2019,170704
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,PT,2020,146284
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,PT,2021,171921
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,PT,2022,190077
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,PT,2023,147198
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,PT,2024,110075
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,PT,2025,112881
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,PT,2026,1883
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,PT,2027,779
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,PT,2028,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,PT,2029,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,PT,2030,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,SE,2018,117596
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,SE,2019,125353
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,SE,2020,92881
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,SE,2021,91260
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,SE,2022,46200
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,SE,2023,711
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,SE,2024,701
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,SE,2025,560
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,SE,2026,573
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,SE,2027,531
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,SE,2028,457
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,SE,2029,169
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,SE,2030,122
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,China,CN,2018,10692792
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,China,CN,2019,12054240
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,China,CN,2020,11878557
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,China,CN,2021,11264186
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,China,CN,2022,10930312
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,China,CN,2023,9749442
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,China,CN,2024,8572647
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,China,CN,2025,7001768
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,China,CN,2026,5348280
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,China,CN,2027,4383940
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,China,CN,2028,3740403
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,China,CN,2029,3261495
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,China,CN,2030,2781306
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,Others Asia,TW,2018,4670
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,Others Asia,TW,2019,15603
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,Others Asia,TW,2020,32770
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,Others Asia,TW,2021,39704
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,Others Asia,TW,2022,43403
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,Others Asia,TW,2023,100642
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,Others Asia,TW,2024,81705
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,Others Asia,TW,2025,66660
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,Others Asia,TW,2026,46382
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,Others Asia,TW,2027,39889
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,Others Asia,TW,2028,47429
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,Others Asia,TW,2029,54311
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,Others Asia,TW,2030,54818
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,Japan,JP,2018,3394613
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,Japan,JP,2019,3388853
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,Japan,JP,2020,2675227
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,Japan,JP,2021,2455020
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,Japan,JP,2022,2512224
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,Japan,JP,2023,2390877
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,Japan,JP,2024,2384715
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,Japan,JP,2025,2267353
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,Japan,JP,2026,2047626
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,Japan,JP,2027,1917397
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,Japan,JP,2028,1712835
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,Japan,JP,2029,1308885
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,Japan,JP,2030,981408
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,South Korea,KR,2018,796607
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,South Korea,KR,2019,938463
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,South Korea,KR,2020,1191322
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,South Korea,KR,2021,1402192
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,South Korea,KR,2022,1650237
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,South Korea,KR,2023,1750907
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,South Korea,KR,2024,1554616
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,South Korea,KR,2025,1447220
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,South Korea,KR,2026,1137726
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,South Korea,KR,2027,1059837
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,South Korea,KR,2028,997782
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,South Korea,KR,2029,935042
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,South Korea,KR,2030,876971
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Iran,IR,2018,3663
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Iran,IR,2019,21922
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Iran,IR,2020,28807
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Iran,IR,2021,20113
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Iran,IR,2022,67822
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Iran,IR,2023,44067
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Iran,IR,2024,35866
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Iran,IR,2025,14999
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Iran,IR,2026,33354
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Iran,IR,2027,31749
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Iran,IR,2028,29437
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Iran,IR,2029,32717
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Iran,IR,2030,32743
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Morocco,MA,2018,176137
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Morocco,MA,2019,196717
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Morocco,MA,2020,161730
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Morocco,MA,2021,208109
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Morocco,MA,2022,231444
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Morocco,MA,2023,280969
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Morocco,MA,2024,310569
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Morocco,MA,2025,269878
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Morocco,MA,2026,237173
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Morocco,MA,2027,191476
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Morocco,MA,2028,124872
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Morocco,MA,2029,133707
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Morocco,MA,2030,162043
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,DZ,2018,9
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,DZ,2019,33
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,DZ,2020,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,DZ,2021,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,DZ,2022,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,DZ,2023,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,DZ,2024,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,DZ,2025,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,DZ,2026,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,DZ,2027,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,DZ,2028,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,DZ,2029,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,DZ,2030,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,EG,2018,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,EG,2019,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,EG,2020,1876
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,EG,2021,4587
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,EG,2022,3906
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,EG,2023,3762
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,EG,2024,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,EG,2025,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,EG,2026,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,EG,2027,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,EG,2028,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,EG,2029,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,EG,2030,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,South Africa,ZA,2018,155789
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,South Africa,ZA,2019,167410
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,South Africa,ZA,2020,125470
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,South Africa,ZA,2021,142899
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,South Africa,ZA,2022,123521
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,South Africa,ZA,2023,113725
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,South Africa,ZA,2024,113147
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,South Africa,ZA,2025,96977
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,South Africa,ZA,2026,67484
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,South Africa,ZA,2027,56619
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,South Africa,ZA,2028,47772
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,South Africa,ZA,2029,41605
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,South Africa,ZA,2030,74292
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,CA,2018,253862
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,CA,2019,437232
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,CA,2020,491534
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,CA,2021,614434
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,CA,2022,695965
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,CA,2023,807789
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,CA,2024,666516
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,CA,2025,643342
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,CA,2026,560258
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,CA,2027,472563
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,CA,2028,370818
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,CA,2029,239967
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,CA,2030,213722
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,MX,2018,678633
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,MX,2019,902119
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,MX,2020,731707
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,MX,2021,746466
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,MX,2022,902480
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,MX,2023,936409
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,MX,2024,1442082
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,MX,2025,1552395
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,MX,2026,1723501
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,MX,2027,1737430
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,MX,2028,1682220
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,MX,2029,1715925
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,MX,2030,1647392
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,US,2018,3421746
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,US,2019,4016332
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,US,2020,3729852
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,US,2021,3880341
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,US,2022,4370371
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,US,2023,4494601
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,US,2024,4829328
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,US,2025,4479738
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,US,2026,3962564
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,US,2027,3196832
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,US,2028,2709449
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,US,2029,2312901
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,US,2030,1740569
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,South America,South America,AR,2018,12720
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,South America,South America,AR,2019,8533
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,South America,South America,AR,2020,4722
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,South America,South America,AR,2021,14400
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,South America,South America,AR,2022,7877
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,South America,South America,AR,2023,15631
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,South America,South America,AR,2024,15997
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,South America,South America,AR,2025,20326
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,South America,South America,AR,2026,31942
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,South America,South America,AR,2027,36864
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,South America,South America,AR,2028,30020
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,South America,South America,AR,2029,30251
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,South America,South America,AR,2030,25941
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,South America,South America,BR,2018,2924
