e_propulsion_system_design,e_propulsion_system_design2,e_fuel_type,vp_source_plant_region,region,vp_source_plant_country,period_year,sum_volume
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Turkey,TR,2023,361269
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Turkey,TR,2024,356905
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Turkey,TR,2025,333045
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Turkey,TR,2026,278924
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Turkey,TR,2027,255340
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Turkey,TR,2028,212685
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Turkey,TR,2029,180414
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,AT,2017,49288
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,AT,2018,80170
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,AT,2019,103702
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,AT,2020,66801
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,AT,2021,53946
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,AT,2022,50638
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,AT,2023,43058
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,AT,2024,20720
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,AT,2025,9142
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,AT,2026,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,AT,2027,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,AT,2028,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,AT,2029,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,BE,2017,161111
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,BE,2018,162123
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,BE,2019,112086
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,BE,2020,87705
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,BE,2021,70486
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,BE,2022,49667
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,BE,2023,976
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,BE,2024,867
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,BE,2025,557
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,BE,2026,555
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,BE,2027,2405
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,BE,2028,3249
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,BE,2029,2719
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,DE,2017,2812640
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,DE,2018,2848413
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,DE,2019,2504143
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,DE,2020,1583947
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,DE,2021,1130992
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,DE,2022,1146967
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,DE,2023,844143
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,DE,2024,472568
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,DE,2025,279304
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,DE,2026,105532
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,DE,2027,32675
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,DE,2028,20947
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,DE,2029,12250
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,ES,2017,1079980
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,ES,2018,1330429
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,ES,2019,1639282
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,ES,2020,1211946
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,ES,2021,1088421
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,ES,2022,1121891
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,ES,2023,1142971
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,ES,2024,910109
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,ES,2025,616240
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,ES,2026,231702
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,ES,2027,109858
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,ES,2028,38453
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,ES,2029,23123
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FI,2017,62200
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FI,2018,72809
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FI,2019,52868
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FI,2020,18796
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FI,2021,15239
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FI,2022,19709
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FI,2023,7982
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FI,2024,2444
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FI,2025,1873
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FI,2026,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FI,2027,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FI,2028,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FI,2029,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FR,2017,616891
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FR,2018,838003
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FR,2019,800430
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FR,2020,276389
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FR,2021,291133
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FR,2022,334412
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FR,2023,268206
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FR,2024,131339
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FR,2025,68385
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FR,2026,39413
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FR,2027,16276
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FR,2028,13126
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,FR,2029,6133
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,GB,2017,752029
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,GB,2018,762356
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,GB,2019,672089
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,GB,2020,472601
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,GB,2021,380734
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,GB,2022,246648
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,GB,2023,221441
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,GB,2024,135556
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,GB,2025,46267
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,GB,2026,29885
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,GB,2027,15930
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,GB,2028,10734
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,GB,2029,3737
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,IT,2017,216297
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,IT,2018,199564
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,IT,2019,300201
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,IT,2020,178400
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,IT,2021,150926
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,IT,2022,116621
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,IT,2023,147439
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,IT,2024,138165
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,IT,2025,96770
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,IT,2026,56153
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,IT,2027,32804
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,IT,2028,24456
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,IT,2029,21890
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,NL,2017,115557
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,NL,2018,132164
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,NL,2019,120391
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,NL,2020,85313
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,NL,2021,75703
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,NL,2022,64295
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,NL,2023,71155
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,NL,2024,2745
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,NL,2025,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,NL,2026,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,NL,2027,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,NL,2028,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,NL,2029,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,PT,2017,50128
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,PT,2018,148044
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,PT,2019,170704
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,PT,2020,146284
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,PT,2021,171921
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,PT,2022,178520
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,PT,2023,147198
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,PT,2024,106641
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,PT,2025,105197
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,PT,2026,1883
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,PT,2027,678
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,PT,2028,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,PT,2029,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,SE,2017,57194
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,SE,2018,117596
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,SE,2019,125353
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,SE,2020,92881
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,SE,2021,91260
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,SE,2022,47371
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,SE,2023,711
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,SE,2024,701
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,SE,2025,560
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,SE,2026,324
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,SE,2027,279
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,SE,2028,208
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Europe,Western Europe,SE,2029,169
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,China,CN,2017,8796017
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,China,CN,2018,10692792
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,China,CN,2019,12054240
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,China,CN,2020,11878557
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,China,CN,2021,11139421
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,China,CN,2022,11120297
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,China,CN,2023,9420418
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,China,CN,2024,8501359
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,China,CN,2025,6792529
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,China,CN,2026,5044858
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,China,CN,2027,4005500
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,China,CN,2028,3199611
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,China,CN,2029,2718896
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,Others Asia,TW,2017,7225
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,Others Asia,TW,2018,4670
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,Others Asia,TW,2019,15603
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,Others Asia,TW,2020,32770
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,Others Asia,TW,2021,39704
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,Others Asia,TW,2022,45772
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,Others Asia,TW,2023,95059
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,Others Asia,TW,2024,75317
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,Others Asia,TW,2025,64481
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,Others Asia,TW,2026,49016
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,Others Asia,TW,2027,41160
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,Others Asia,TW,2028,41298
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Greater China,Others Asia,TW,2029,45372
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,Japan,JP,2017,3206784
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,Japan,JP,2018,3394613
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,Japan,JP,2019,3388853
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,Japan,JP,2020,2675227
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,Japan,JP,2021,2455020
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,Japan,JP,2022,2518915
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,Japan,JP,2023,2599064
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,Japan,JP,2024,2477596
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,Japan,JP,2025,2308446
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,Japan,JP,2026,2055004
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,Japan,JP,2027,1890476
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,Japan,JP,2028,1603269
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,Japan,JP,2029,1157208
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,South Korea,KR,2017,741895
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,South Korea,KR,2018,796068
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,South Korea,KR,2019,938144
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,South Korea,KR,2020,1191161
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,South Korea,KR,2021,1402135
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,South Korea,KR,2022,1615533
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,South Korea,KR,2023,1689789
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,South Korea,KR,2024,1527638
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,South Korea,KR,2025,1391068
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,South Korea,KR,2026,1141217
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,South Korea,KR,2027,1044379
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,South Korea,KR,2028,980569
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Japan/Korea,South Korea,KR,2029,921964
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Iran,IR,2017,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Iran,IR,2018,3663
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Iran,IR,2019,21922
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Iran,IR,2020,28807
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Iran,IR,2021,20113
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Iran,IR,2022,65691
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Iran,IR,2023,44067
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Iran,IR,2024,36306
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Iran,IR,2025,15755
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Iran,IR,2026,27606
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Iran,IR,2027,26026
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Iran,IR,2028,22357
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Iran,IR,2029,25732
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Morocco,MA,2017,123309
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Morocco,MA,2018,176137
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Morocco,MA,2019,196717
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Morocco,MA,2020,161730
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Morocco,MA,2021,208109
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Morocco,MA,2022,235030
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Morocco,MA,2023,288615
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Morocco,MA,2024,317146
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Morocco,MA,2025,268002
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Morocco,MA,2026,218557
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Morocco,MA,2027,172304
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Morocco,MA,2028,129029
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Morocco,MA,2029,114891
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,DZ,2017,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,DZ,2018,9
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,DZ,2019,33
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,DZ,2020,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,DZ,2021,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,DZ,2022,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,DZ,2023,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,DZ,2024,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,DZ,2025,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,DZ,2026,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,DZ,2027,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,DZ,2028,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,DZ,2029,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,EG,2017,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,EG,2018,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,EG,2019,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,EG,2020,1876
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,EG,2021,4587
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,EG,2022,4378
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,EG,2023,3762
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,EG,2024,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,EG,2025,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,EG,2026,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,EG,2027,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,EG,2028,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,Others Middle-East,EG,2029,0
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,South Africa,ZA,2017,189395
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,South Africa,ZA,2018,155789
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,South Africa,ZA,2019,167410
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,South Africa,ZA,2020,125470
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,South Africa,ZA,2021,142899
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,South Africa,ZA,2022,126415
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,South Africa,ZA,2023,134408
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,South Africa,ZA,2024,135809
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,South Africa,ZA,2025,99175
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,South Africa,ZA,2026,56185
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,South Africa,ZA,2027,39456
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,South Africa,ZA,2028,26112
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,Middle East/Africa,South Africa,ZA,2029,19623
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,CA,2017,142087
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,CA,2018,253862
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,CA,2019,437232
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,CA,2020,491534
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,CA,2021,614434
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,CA,2022,694674
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,CA,2023,804208
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,CA,2024,699095
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,CA,2025,622691
ICE: Stop/Start,ICE: Stop/Start (GAS),GAS,North America,North America,CA,2026,591315
